City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Nampa,US,2021-12-02 04:09:47,43.5407,-116.5635,51.4,96,1,0.0
295,Cockburn Town,TC,2021-12-02 04:09:49,21.4612,-71.1419,80.35,73,1,14.54
296,Mayumba,GA,2021-12-02 04:09:51,-3.432,10.6554,75.61,91,97,2.95
297,Berezovka,BY,2021-12-02 04:09:53,53.7214,25.4993,36.18,99,100,15.12
298,Mega,ET,2021-12-02 04:09:56,4.05,38.3,59.45,54,80,5.57
299,Soldotna,US,2021-12-02 04:10:01,60.4878,-151.0583,17.62,88,90,4.61
300,Monte Alegre De Minas,BR,2021-12-02 04:10:03,-18.8706,-48.8808,71.51,87,91,0.45
301,Upernavik,GL,2021-12-02 04:10:04,72.7868,-56.1549,28.09,96,100,5.7
302,Awbari,LY,2021-12-02 04:10:06,26.5921,12.7805,54.45,29,70,10.22
303,Umm Kaddadah,SD,2021-12-02 04:10:08,13.6017,26.6876,69.12,29,0,20.0
304,Medina,SA,2021-12-02 04:10:11,24.4686,39.6142,63.03,20,0,0.0
305,Coquimbo,CL,2021-12-02 04:10:14,-29.9533,-71.3436,56.93,88,0,2.3
306,Arraial Do Cabo,BR,2021-12-02 04:10:16,-22.9661,-42.0278,73.02,87,56,7.83
307,Aykhal,RU,2021-12-02 04:10:18,66.0,111.5,-26.55,100,94,4.16
308,Burnie,AU,2021-12-02 04:10:20,-41.0667,145.9167,69.94,79,98,4.83
309,Rawson,AR,2021-12-02 04:10:21,-43.3002,-65.1023,64.44,29,41,22.03
310,Vestmannaeyjar,IS,2021-12-02 04:10:23,63.4427,-20.2734,38.84,98,100,35.77
311,Muli,MV,2021-12-02 04:10:25,2.9167,73.5667,81.88,74,76,5.1
312,Boyabat,TR,2021-12-02 04:10:27,41.4689,34.7667,36.21,81,32,1.61
313,Los Llanos De Aridane,ES,2021-12-02 04:10:29,28.6585,-17.9182,64.15,76,40,1.99
314,Omboue,GA,2021-12-02 04:10:31,-1.5746,9.2618,75.47,94,100,4.56
315,Dehloran,IR,2021-12-02 04:10:33,32.6941,47.2679,63.91,61,80,12.03
316,Ilulissat,GL,2021-12-02 04:08:33,69.2167,-51.1,25.75,64,91,12.57
317,Front Royal,US,2021-12-02 04:10:38,38.9182,-78.1944,51.19,81,90,3.44
318,Susangerd,IR,2021-12-02 04:10:40,31.5608,48.1831,68.02,72,100,11.7
319,Izhma,RU,2021-12-02 04:10:42,65.0083,53.9113,19.44,96,100,4.52
320,Araouane,ML,2021-12-02 04:10:45,18.9048,-3.5265,68.86,19,72,10.56
321,Yokadouma,CM,2021-12-02 04:10:46,3.5167,15.05,70.2,92,98,0.51
322,Yumen,CN,2021-12-02 04:10:47,40.2833,97.2,32.59,24,0,6.91
323,Holice,CZ,2021-12-02 04:10:50,50.066,15.9859,44.73,76,75,10.0
324,Urucara,BR,2021-12-02 04:10:51,-2.5364,-57.76,74.55,96,100,2.57
325,Aba,NG,2021-12-02 04:10:53,5.1066,7.3667,75.88,94,95,4.14
326,Mauganj,IN,2021-12-02 04:10:55,24.6833,81.8833,67.66,34,98,2.13
327,Kindia,GN,2021-12-02 04:10:57,10.0569,-12.8658,69.48,81,1,0.74
328,Dawson Creek,CA,2021-12-02 04:11:00,55.7666,-120.2362,29.23,89,72,5.48
329,Kavieng,PG,2021-12-02 04:11:02,-2.5744,150.7967,84.7,69,64,8.61
330,Barcelos,PT,2021-12-02 04:11:04,41.5388,-8.6151,47.91,82,100,14.32
331,Alihe,CN,2021-12-02 04:11:06,50.5667,123.7167,15.26,59,100,9.13
332,Dryden,CA,2021-12-02 04:11:08,49.7833,-92.7503,32.29,93,90,8.05
333,Namibe,AO,2021-12-02 04:11:10,-15.1961,12.1522,69.67,82,99,2.62
334,Bathsheba,BB,2021-12-02 04:11:12,13.2167,-59.5167,81.21,78,40,20.71
335,Campo Verde,BR,2021-12-02 04:11:14,-20.4167,-54.0667,78.01,76,18,2.51
336,Nara,JP,2021-12-02 04:11:13,34.6851,135.8049,53.96,48,8,5.37
337,Kudahuvadhoo,MV,2021-12-02 04:11:18,2.6708,72.8944,81.93,75,31,5.84
338,Luorong,CN,2021-12-02 04:11:21,24.4058,109.6086,62.89,32,48,7.34
339,Baherden,TM,2021-12-02 04:11:23,38.4362,57.4316,64.63,31,100,5.82
340,Cidreira,BR,2021-12-02 04:11:25,-30.1811,-50.2056,65.03,71,94,6.31
341,Hambantota,LK,2021-12-02 04:11:28,6.1241,81.1185,81.1,71,42,2.62
342,Harrisonburg,US,2021-12-02 04:09:33,38.4496,-78.8689,50.38,72,40,0.0
343,Sydney,AU,2021-12-02 04:07:29,-33.8679,151.2073,88.56,69,20,1.99
344,Miri,MY,2021-12-02 04:11:33,4.4148,114.0089,86.61,58,56,6.2
345,Havelock,US,2021-12-02 04:11:34,34.8791,-76.9013,58.95,83,40,3.44
346,Sisimiut,GL,2021-12-02 04:11:37,66.9395,-53.6735,31.12,83,100,3.0
347,Nishihara,JP,2021-12-02 04:11:38,26.1842,127.7558,67.68,67,40,18.41
348,Yar-Sale,RU,2021-12-02 04:11:40,66.8333,70.8333,2.44,95,100,15.7
349,Itaituba,BR,2021-12-02 04:11:42,-4.2761,-55.9836,73.36,99,98,1.41
350,Ochamchira,GE,2021-12-02 04:11:43,42.7121,41.4721,42.89,88,99,4.88
351,Koslan,RU,2021-12-02 04:11:49,63.4564,48.8989,17.87,97,100,3.83
352,Fort Nelson,CA,2021-12-02 04:10:33,58.8053,-122.7002,-12.82,100,55,2.66
353,Bowen,AU,2021-12-02 04:11:52,-20.0167,148.2333,84.92,66,0,13.56
354,Adeje,ES,2021-12-02 04:11:54,28.1227,-16.726,66.97,68,75,19.57
355,Moctezuma,MX,2021-12-02 04:11:56,29.8,-109.6667,67.96,45,0,1.36
356,Chimichagua,CO,2021-12-02 04:11:58,9.2578,-73.8123,73.53,94,100,0.25
357,Broken Hill,AU,2021-12-02 04:12:00,-31.95,141.4333,97.43,17,4,15.9
358,Westport,US,2021-12-02 04:07:52,41.1415,-73.3579,46.76,76,90,1.01
359,Mazamari,PE,2021-12-02 04:12:05,-11.3258,-74.5308,69.19,97,100,2.1
360,Ayaviri,PE,2021-12-02 04:12:07,-14.8864,-70.5889,44.94,78,100,3.09
361,Aleksandrov Gay,RU,2021-12-02 04:12:09,50.147,48.5704,30.56,84,37,9.33
362,Never,FR,2021-12-02 04:12:10,46.9896,3.159,40.75,97,100,6.67
363,Kosonsoy,UZ,2021-12-02 04:12:12,41.2561,71.5508,32.56,20,90,4.38
364,Alofi,NU,2021-12-02 04:12:14,-19.0595,-169.9187,78.01,80,30,15.84
365,Vanimo,PG,2021-12-02 04:12:16,-2.6741,141.3028,84.63,70,100,3.8
366,Kargasok,RU,2021-12-02 04:12:20,59.0556,80.8572,30.33,81,100,12.3
367,Boshnyakovo,RU,2021-12-02 04:12:22,49.6333,142.1667,19.9,78,100,29.42
368,Snezhnogorsk,RU,2021-12-02 04:12:26,69.1933,33.2531,28.18,61,100,28.41
369,Noumea,NC,2021-12-02 04:12:28,-22.2763,166.4572,86.0,99,81,12.57
370,Severo-Kurilsk,RU,2021-12-02 04:12:31,50.6789,156.125,38.21,82,87,27.22
371,Tanakpur,IN,2021-12-02 04:12:32,29.0833,80.1167,69.13,47,100,2.53
372,Berdigestyakh,RU,2021-12-02 04:12:32,62.0989,126.6992,-17.59,98,91,4.25
373,Tamandare,BR,2021-12-02 04:12:33,-8.7597,-35.1047,78.69,82,94,9.69
374,Vero Beach,US,2021-12-02 04:08:10,27.6386,-80.3973,66.97,88,90,4.61
375,Ukiah,US,2021-12-02 04:12:35,39.1502,-123.2078,61.03,74,1,0.0
376,Port Blair,IN,2021-12-02 04:12:35,11.6667,92.75,78.84,89,90,9.22
377,Esperance,AU,2021-12-02 04:12:36,-33.8667,121.9,66.0,60,29,16.87
378,Bardoli,IN,2021-12-02 04:12:36,21.1167,73.1167,64.15,84,99,12.97
379,Manzhouli,CN,2021-12-02 04:12:37,49.6,117.4333,15.13,62,0,25.39
380,Sembe,CG,2021-12-02 04:12:37,1.6481,14.5806,68.27,94,88,1.01
381,Lorengau,PG,2021-12-02 04:12:37,-2.0226,147.2712,82.83,78,100,3.29
382,Brae,GB,2021-12-02 04:12:38,60.3964,-1.353,39.11,61,83,22.01
383,Teguise,ES,2021-12-02 04:12:39,29.0605,-13.564,57.42,77,0,8.05
384,Santa Rosa,PH,2021-12-02 04:08:39,14.3122,121.1114,88.11,60,73,15.39
385,Northam,GB,2021-12-02 04:12:43,51.0333,-4.2167,44.62,80,39,16.96
386,Tahta,EG,2021-12-02 04:12:44,26.7693,31.5021,59.02,72,98,7.92
387,Benghazi,LY,2021-12-02 04:08:51,32.1167,20.0667,63.95,61,36,10.56
388,Yining,CN,2021-12-02 04:12:49,29.0361,114.5636,58.05,30,7,2.17
389,Lata,PT,2021-12-02 04:12:51,40.1629,-8.3327,51.93,92,100,10.83
390,Te Anau,NZ,2021-12-02 04:12:53,-45.4167,167.7167,72.73,50,100,3.71
391,Hit,IQ,2021-12-02 04:12:54,33.6416,42.8251,60.64,49,45,7.65
392,Half Moon Bay,US,2021-12-02 04:12:55,37.4636,-122.4286,67.24,70,1,0.0
393,Verkhnevilyuysk,RU,2021-12-02 04:12:56,63.4453,120.3167,-19.73,95,100,2.28
394,Pokhara,NP,2021-12-02 04:12:58,28.2333,83.9833,65.12,56,100,1.23
395,Umm Lajj,SA,2021-12-02 04:13:00,25.0213,37.2685,73.02,65,18,11.99
396,Dubasari,MD,2021-12-02 04:13:04,47.2631,29.1608,37.29,84,50,7.61
397,Whitianga,NZ,2021-12-02 04:13:06,-36.8333,175.7,73.02,67,96,6.02
398,Shelburne,CA,2021-12-02 04:13:08,44.0787,-80.2041,35.67,89,100,16.42
399,Griffith,US,2021-12-02 04:13:10,41.5284,-87.4237,48.88,90,1,1.01
400,Nyuksenitsa,RU,2021-12-02 04:13:10,60.4128,44.2397,19.53,91,100,8.72
401,Kallifonion,GR,2021-12-02 04:13:11,39.2725,21.9561,41.31,79,1,4.14
402,Kieta,PG,2021-12-02 04:13:12,-6.2167,155.6333,84.02,70,99,2.91
403,Mwene-Ditu,CD,2021-12-02 04:13:13,-7.0,23.45,64.31,96,100,3.06
404,Tecoanapa,MX,2021-12-02 04:13:14,16.5167,-98.75,77.86,82,1,3.83
405,Salinopolis,BR,2021-12-02 04:13:15,-0.6136,-47.3561,80.6,80,62,10.13
406,Kruisfontein,ZA,2021-12-02 04:13:16,-34.0033,24.7314,63.88,88,100,14.88
407,Tumaco,CO,2021-12-02 04:13:19,1.7986,-78.8156,75.31,85,100,4.65
408,Kahului,US,2021-12-02 04:13:20,20.8947,-156.47,77.02,82,40,18.41
409,Acarau,BR,2021-12-02 04:13:22,-2.8856,-40.12,79.52,81,94,11.63
410,Bundaberg,AU,2021-12-02 04:13:24,-24.85,152.35,82.45,71,26,9.24
411,Havoysund,NO,2021-12-02 04:13:24,70.9963,24.6622,31.08,58,100,24.4
412,Kenora,CA,2021-12-02 04:13:25,49.8167,-94.4337,35.58,93,90,12.66
413,Severnyy,RU,2021-12-02 04:13:27,50.677,36.5532,19.44,93,0,6.71
414,San Ramon De La Nueva Oran,AR,2021-12-02 04:13:29,-23.1322,-64.326,82.38,50,100,1.72
415,Wanning,CN,2021-12-02 04:13:31,18.8003,110.3967,72.81,50,98,13.71
416,Anshun,CN,2021-12-02 04:13:33,26.25,105.9333,48.38,63,100,5.14
417,Vangaindrano,MG,2021-12-02 04:13:35,-23.35,47.6,76.23,84,34,5.5
418,Sao Gabriel Da Cachoeira,BR,2021-12-02 04:13:37,-0.1303,-67.0892,72.3,99,100,1.57
419,Ekhabi,RU,2021-12-02 04:13:39,53.5102,142.9671,19.72,86,100,41.56
420,Grand-Lahou,CI,2021-12-02 04:13:40,5.1367,-5.0242,78.87,85,41,6.76
421,Poum,NC,2021-12-02 04:13:41,-20.2333,164.0167,81.77,76,30,14.0
422,Shush,IR,2021-12-02 04:13:45,32.1942,48.2436,64.53,64,100,11.1
423,Stornoway,GB,2021-12-02 04:13:47,58.2093,-6.3865,34.93,90,40,3.0
424,Solnechnyy,RU,2021-12-02 04:13:49,50.7214,136.6319,14.77,77,63,6.26
425,Yulara,AU,2021-12-02 04:13:50,-25.2406,130.9889,105.64,6,0,13.8
426,Migori,KE,2021-12-02 04:13:50,-1.0634,34.4731,60.64,85,79,5.77
427,Pemangkat,ID,2021-12-02 04:13:52,1.1667,108.9667,85.86,65,67,5.1
428,Palmar,CR,2021-12-02 04:13:54,9.8728,-84.4553,78.87,87,97,3.76
429,Panzhihua,CN,2021-12-02 04:13:55,26.5851,101.7128,59.16,67,100,1.54
430,Jumla,NP,2021-12-02 04:13:57,29.2747,82.1838,46.54,95,100,3.0
431,Scalea,IT,2021-12-02 04:13:59,39.813,15.7956,57.34,76,85,12.3
432,Sal Rei,CV,2021-12-02 04:14:00,16.1833,-22.9167,72.16,67,100,20.51
433,Adrar,MR,2021-12-02 04:14:02,20.5022,-10.0711,67.17,14,100,10.04
434,Port Hedland,AU,2021-12-02 04:14:04,-20.3167,118.5667,109.45,8,12,12.66
435,Mopipi,BW,2021-12-02 04:14:06,-21.1833,24.8833,80.76,32,65,11.01
436,Gat,IL,2021-12-02 04:14:08,31.61,34.7642,63.09,63,58,7.72
437,Bambous Virieux,MU,2021-12-02 04:14:10,-20.3428,57.7575,84.22,69,75,11.5
438,Ugoofaaru,MV,2021-12-02 04:14:12,5.6667,73.0,81.73,76,25,6.98
439,Manaus,BR,2021-12-02 04:10:00,-3.1019,-60.025,79.29,89,75,2.3
440,Latung,PH,2021-12-02 04:14:19,5.5,120.8833,82.31,76,100,8.12
441,Sambava,MG,2021-12-02 04:14:20,-14.2667,50.1667,76.62,80,20,7.99
442,Nioro,GM,2021-12-02 04:14:22,13.35,-15.75,73.63,23,93,6.93
443,Jennings,US,2021-12-02 04:14:24,38.7192,-90.2604,54.61,68,20,7.0
444,San Juan,AR,2021-12-02 04:14:27,-31.5375,-68.5364,81.95,31,49,7.47
445,Mutis,CO,2021-12-02 04:14:29,6.2262,-77.4044,76.96,90,100,0.54
446,Kushmurun,KZ,2021-12-02 04:14:31,52.4503,64.6311,35.08,81,66,16.4
447,Sicuani,PE,2021-12-02 04:14:33,-14.2694,-71.2261,46.47,84,97,4.7
448,Smolenka,RU,2021-12-02 04:14:34,52.1352,113.4974,18.95,49,20,13.42
449,Chalus,IR,2021-12-02 04:14:36,36.655,51.4204,57.87,80,77,4.41
450,Constitucion,CL,2021-12-02 04:14:39,-35.3333,-72.4167,51.93,86,70,9.48
451,Kasane,BW,2021-12-02 04:14:40,-17.8167,25.15,75.9,34,80,3.11
452,Letlhakane,BW,2021-12-02 04:14:42,-21.4167,25.5833,77.45,36,62,14.36
453,Hay River,CA,2021-12-02 04:11:22,60.8156,-115.7999,3.18,96,100,2.28
454,Svetlaya,RU,2021-12-02 04:14:46,46.5389,138.3297,21.43,61,42,8.88
455,Kashary,RU,2021-12-02 04:14:49,49.04,41.0056,33.26,91,100,11.59
456,Saint-Augustin,CA,2021-12-02 04:14:50,51.226,-58.6502,16.52,90,100,1.99
457,Chifeng,CN,2021-12-02 04:14:52,42.2683,118.9636,34.66,37,63,20.11
458,Labuhan,ID,2021-12-02 04:14:54,-6.8844,112.2051,86.13,65,100,4.12
459,Toamasina,MG,2021-12-02 04:14:56,-18.1667,49.3833,77.0,83,40,5.75
460,Nacala,MZ,2021-12-02 04:14:58,-14.5428,40.6728,81.46,68,0,5.91
461,Agirish,RU,2021-12-02 04:15:00,61.9247,63.0231,18.46,95,100,7.43
462,Mackay,AU,2021-12-02 04:15:02,-21.15,149.2,88.05,67,2,12.44
463,Nanortalik,GL,2021-12-02 04:15:04,60.1432,-45.2371,33.08,92,100,21.56
464,Muriwai Beach,NZ,2021-12-02 04:15:06,-36.8167,174.45,72.95,68,100,9.28
465,Daitari,IN,2021-12-02 04:15:08,21.1,85.75,72.5,48,7,1.39
466,Camacha,PT,2021-12-02 04:15:10,33.0833,-16.3333,60.53,72,20,6.91
467,Bubaque,GW,2021-12-02 04:15:12,11.2833,-15.8333,81.52,65,99,13.22
468,Naujamiestis,LT,2021-12-02 04:15:14,55.6869,24.1523,31.96,98,100,12.86
469,Hohhot,CN,2021-12-02 04:15:18,40.8106,111.6522,25.09,54,0,4.47
470,Buchanan,LR,2021-12-02 04:15:19,5.8808,-10.0467,73.36,85,60,3.09
471,Kasur,PK,2021-12-02 04:15:19,31.1156,74.4467,57.31,27,100,2.48
472,Vadinsk,RU,2021-12-02 04:15:22,53.6916,43.0574,25.9,71,99,13.8
473,Kununurra,AU,2021-12-02 04:14:01,-15.7667,128.7333,105.78,18,97,8.05
474,Mnogovershinnyy,RU,2021-12-02 04:12:14,53.9353,139.9242,10.27,91,100,19.95
475,Mitsamiouli,KM,2021-12-02 04:15:25,-11.3847,43.2844,81.1,73,33,12.17
476,Kurilsk,RU,2021-12-02 04:12:17,45.2333,147.8833,32.81,66,99,35.01
477,Kidal,ML,2021-12-02 04:15:26,18.4411,1.4078,69.31,19,26,10.47
478,Marsh Harbour,BS,2021-12-02 04:15:28,26.5412,-77.0636,74.7,77,41,16.42
479,Bida,NG,2021-12-02 04:15:30,9.0833,6.0167,73.42,32,94,1.57
480,Warwick,US,2021-12-02 04:15:33,41.7001,-71.4162,39.88,76,75,0.0
481,Tual,ID,2021-12-02 04:15:35,-5.6667,132.75,76.8,88,100,0.81
482,Mataram,ID,2021-12-02 04:15:36,-8.5833,116.1167,88.61,74,100,1.9
483,Siniscola,IT,2021-12-02 04:15:38,40.5719,9.6922,51.35,78,73,8.01
484,Kisangani,CD,2021-12-02 04:15:40,0.5167,25.2,70.0,99,99,3.78
485,Barhi,IN,2021-12-02 04:15:42,23.9,80.8,66.65,37,100,3.31
486,Karratha,AU,2021-12-02 04:15:44,-20.7377,116.8463,99.45,22,1,13.02
487,Baculin,PH,2021-12-02 04:15:46,7.4525,126.5842,84.6,76,79,5.93
488,Dhidhdhoo,MV,2021-12-02 04:15:47,6.8833,73.1,82.02,76,38,9.08
489,Shilovo,RU,2021-12-02 04:15:49,54.3204,40.874,24.39,70,77,12.19
490,Atasu,KZ,2021-12-02 04:15:50,48.6814,71.6433,25.9,73,100,9.15
491,Balikpapan,ID,2021-12-02 04:15:52,-1.2675,116.8289,85.19,84,20,5.75
492,Avera,US,2021-12-02 04:15:54,33.194,-82.5271,57.07,52,80,7.29
493,Cananeia,BR,2021-12-02 04:15:57,-25.0147,-47.9267,70.74,91,100,4.34
494,Canandaigua,US,2021-12-02 04:15:57,42.8742,-77.288,40.24,78,98,5.01
495,Zyryanovsk,KZ,2021-12-02 04:15:59,49.7386,84.2719,1.17,93,68,1.61
496,Alpena,US,2021-12-02 04:16:01,45.0617,-83.4327,39.34,94,90,7.0
497,Kurmanayevka,RU,2021-12-02 04:16:05,52.5093,52.0675,26.85,91,22,9.35
498,Goundam,ML,2021-12-02 04:16:06,16.4145,-3.6708,72.16,14,61,8.23
499,Sinnamary,GF,2021-12-02 04:16:08,5.3833,-52.95,77.97,89,100,11.1
500,Fortuna,US,2021-12-02 04:16:12,40.5982,-124.1573,50.67,59,90,0.0
501,Axim,GH,2021-12-02 04:15:00,4.8699,-2.2405,78.24,87,29,5.44
502,Artesia,US,2021-12-02 04:16:14,33.8658,-118.0831,76.32,94,90,3.44
503,Airai,TL,2021-12-02 04:16:17,-8.9266,125.4092,77.63,49,57,2.08
504,Visby,SE,2021-12-02 04:16:19,57.6409,18.296,32.86,100,90,24.16
505,Korla,CN,2021-12-02 04:16:21,41.7597,86.1469,27.75,52,1,5.82
506,Coahuayana,MX,2021-12-02 04:16:21,18.7333,-103.6833,74.14,88,0,2.86
507,Boueni,YT,2021-12-02 04:16:23,-12.9025,45.0761,80.58,70,16,1.07
508,Khabarovsk,RU,2021-12-02 04:16:25,48.4808,135.0928,10.2,51,0,13.0
509,Nandikotkur,IN,2021-12-02 04:16:27,15.8667,78.2667,75.79,71,0,7.72
510,Waverley,ZA,2021-12-02 04:16:27,-25.7023,28.2591,67.53,67,16,3.67
511,Coari,BR,2021-12-02 04:16:28,-4.085,-63.1414,73.31,98,100,3.65
512,Almeria,ES,2021-12-02 04:16:29,37.1667,-2.3333,46.29,73,100,4.81
513,Touros,BR,2021-12-02 04:12:03,-5.1989,-35.4608,79.7,77,86,10.56
514,Vila,PT,2021-12-02 04:16:33,42.0304,-8.1588,38.32,89,100,9.53
515,Kerema,PG,2021-12-02 04:16:35,-7.9631,145.7785,84.96,76,98,7.94
516,Pozo Colorado,PY,2021-12-02 04:16:37,-23.4923,-58.7972,73.72,42,14,7.25
517,Baykit,RU,2021-12-02 04:16:38,61.67,96.37,5.16,96,100,1.95
518,Padang,ID,2021-12-02 04:16:39,-0.9492,100.3543,86.05,63,57,4.97
519,Redmond,US,2021-12-02 04:14:14,47.674,-122.1215,57.47,82,100,1.99
520,Bastia,FR,2021-12-02 04:16:42,42.6667,9.3333,54.3,71,40,5.01
521,Wad Madani,SD,2021-12-02 04:16:44,14.4012,33.5199,76.06,30,0,10.45
522,Loreto,MX,2021-12-02 04:16:46,22.2667,-101.9667,59.09,56,23,8.39
523,Gamba,GA,2021-12-02 04:16:48,-2.65,10.0,75.45,92,100,4.16
524,Berezanskaya,RU,2021-12-02 04:16:53,45.7056,39.5932,38.89,80,70,8.34
525,Hualmay,PE,2021-12-02 04:16:54,-11.0964,-77.6139,65.43,87,97,6.44
526,Saryozek,KZ,2021-12-02 04:16:56,44.3583,77.9753,40.51,32,0,5.1
527,Seinajoki,FI,2021-12-02 04:16:58,62.7945,22.8282,15.98,90,75,3.44
528,Dudinka,RU,2021-12-02 04:17:00,69.4058,86.1778,-24.57,98,55,6.87
529,Itoman,JP,2021-12-02 04:17:02,26.1247,127.6694,68.4,60,20,18.41
530,Bonga,ET,2021-12-02 04:16:15,7.2833,36.2333,57.47,82,77,1.52
531,Ahipara,NZ,2021-12-02 04:17:05,-35.1667,173.1667,70.18,71,100,5.66
532,Haines Junction,CA,2021-12-02 04:17:07,60.7522,-137.5108,12.15,92,100,1.14
533,Malakal,SS,2021-12-02 04:17:08,9.5334,31.6605,76.98,46,9,4.88
534,Pak Phanang,TH,2021-12-02 04:17:08,8.3511,100.202,85.03,79,95,12.33
535,Umarkot,PK,2021-12-02 04:17:09,25.3616,69.7362,73.2,57,3,4.43
536,Callaway,US,2021-12-02 04:17:10,30.153,-85.5699,54.91,91,1,0.0
537,Conceicao Do Araguaia,BR,2021-12-02 04:17:12,-8.2578,-49.2647,72.46,95,100,1.3
538,Bairiki,KI,2021-12-02 04:17:14,1.3292,172.9752,86.0,66,20,8.05
539,Nago,JP,2021-12-02 04:17:16,26.5881,127.9761,68.45,69,77,10.67
540,Luderitz,NA,2021-12-02 04:17:18,-26.6481,15.1594,58.46,69,0,14.83
541,Sovetskiy,RU,2021-12-02 04:17:18,61.3614,63.5842,32.56,99,100,7.47
542,Chumikan,RU,2021-12-02 04:17:19,54.7183,135.315,-1.77,84,88,23.22
543,Atbasar,KZ,2021-12-02 04:17:20,51.8,68.3333,33.53,76,100,15.55
544,Baoshan,CN,2021-12-02 04:17:21,46.5586,131.4244,18.54,81,100,10.25
545,Kuito,AO,2021-12-02 04:17:22,-12.3833,16.9333,58.64,95,100,3.02
546,Khasan,RU,2021-12-02 04:17:22,42.4308,130.6434,34.81,53,2,9.17
547,Ortakoy,TR,2021-12-02 04:17:23,38.7373,34.0387,21.45,73,2,4.07
548,Makakilo City,US,2021-12-02 04:17:24,21.3469,-158.0858,79.12,70,1,8.05
549,Sept-Iles,CA,2021-12-02 04:17:25,50.2001,-66.3821,18.12,93,40,8.05
550,Sakakah,SA,2021-12-02 04:17:25,29.9697,40.2064,53.17,77,32,7.0
551,Taldan,RU,2021-12-02 04:17:26,53.6667,124.8,9.39,60,72,8.84
552,Mawlaik,MM,2021-12-02 04:17:27,23.6333,94.4167,79.07,53,19,1.54
553,Centralia,US,2021-12-02 04:14:10,46.7162,-122.9543,55.94,86,90,0.0
554,Vila Velha,BR,2021-12-02 04:17:31,-20.3297,-40.2925,75.94,92,40,1.14
555,Lufilufi,WS,2021-12-02 04:17:33,-13.8745,-171.5986,85.78,67,99,2.01
556,Lauria,IT,2021-12-02 04:17:34,40.0465,15.8358,47.16,87,96,9.73
557,Saint-Pierre,RE,2021-12-02 04:17:36,-21.3393,55.4781,82.04,79,75,14.97
558,Twin Falls,US,2021-12-02 04:17:38,42.3505,-114.6445,42.31,87,1,0.0
559,Namtsy,RU,2021-12-02 04:17:39,62.7161,129.6658,-25.49,98,19,4.72
560,Pingxiang,CN,2021-12-02 04:17:39,27.6167,113.85,57.51,38,7,1.43
561,Lalitpur,NP,2021-12-02 04:17:41,27.6667,85.3333,61.18,63,75,2.3
562,Asyut,EG,2021-12-02 04:17:43,27.181,31.1837,58.96,73,96,9.33
563,Valle De Angeles,HN,2021-12-02 04:17:44,14.15,-87.0333,62.49,84,42,5.23
564,Cabra,ES,2021-12-02 04:17:46,37.4725,-4.4421,50.4,89,100,1.99
565,Salamiyah,SY,2021-12-02 04:17:48,35.0113,37.0532,50.23,69,5,11.07
566,Aripuana,BR,2021-12-02 04:17:52,-9.1667,-60.6333,72.66,96,100,1.66
